"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0033865","nucleoside bisphosphate metabolic process","25/3451","99/23210",0.00464375643208192,0.0216090399156789,0.0135336224419696,"Pmvk/Pdk4/Hmgcs1/Nudt7/Hmgcr/Hddc3/Pank1/Mccc2/Pdk2/Pdk1/Slc27a3/Acat1/Mcee/Ppcdc/Acot2/Acsl1/Acacb/Pipox/Acsl4/Acot9/Ces1d/Scp2/Dgat2/Mvd/Mpc1",25
"GO:0033875","ribonucleoside bisphosphate metabolic process","25/3451","99/23210",0.00464375643208192,0.0216090399156789,0.0135336224419696,"Pmvk/Pdk4/Hmgcs1/Nudt7/Hmgcr/Hddc3/Pank1/Mccc2/Pdk2/Pdk1/Slc27a3/Acat1/Mcee/Ppcdc/Acot2/Acsl1/Acacb/Pipox/Acsl4/Acot9/Ces1d/Scp2/Dgat2/Mvd/Mpc1",25
"GO:0034032","purine nucleoside bisphosphate metabolic process","25/3451","99/23210",0.00464375643208192,0.0216090399156789,0.0135336224419696,"Pmvk/Pdk4/Hmgcs1/Nudt7/Hmgcr/Hddc3/Pank1/Mccc2/Pdk2/Pdk1/Slc27a3/Acat1/Mcee/Ppcdc/Acot2/Acsl1/Acacb/Pipox/Acsl4/Acot9/Ces1d/Scp2/Dgat2/Mvd/Mpc1",25
"GO:0060993","kidney morphogenesis","25/3451","99/23210",0.00464375643208192,0.0216090399156789,0.0135336224419696,"Myc/Lif/Ahr/Ptch1/Tacstd2/Wnk4/Hey1/Gcnt4/Prkx/Fat4/Bmp2/Cd44/Hes1/Lrrk2/Gdnf/Nphp3/Lama5/Gpc3/Lgr4/Smo/Osr1/Fgf2/Wt1/Tgfb1/Fras1",25
"GO:0062014","negative regulation of small molecule metabolic process","25/3451","99/23210",0.00464375643208192,0.0216090399156789,0.0135336224419696,"Stat3/Plek/Snai2/Lepr/Il6/Ier3/Trib3/Appl2/Nupr1/Hdac4/Pid1/Cry1/Sirt1/Bmp2/Acacb/Bmp5/Erlin1/Snai1/Adipoq/Atp2b4/Tspo/Dgat2/Trp53/Ddit4/Tgfb1",25
"GO:0043407","negative regulation of MAP kinase activity","19/3451","69/23210",0.00470259588419674,0.0218663626392431,0.0136947822436104,"Dusp8/Dusp16/Spry4/Dusp5/Hmgcr/Spry2/Ptpn1/Ptpn22/Dusp1/Spred1/Il1b/Adipoq/Rgs2/Hyal2/Dusp19/Lax1/Sfrp2/Cdk5rap3/Uchl1",19
"GO:0002709","regulation of T cell mediated immunity","24/3451","94/23210",0.00471587261759174,0.0218951228673902,0.0137127946157753,"Pvr/Arid5a/Hspd1/Il6/Fzd5/P2rx7/Dusp22/Traf2/Il18r1/H2-T24/Hfe/Hspa8/Nectin2/Nlrp3/H2-Q10/Dpp4/Il1r1/Il1b/Tap2/Spn/H2-M3/Vsir/Smad7/Il7r",24
"GO:0060021","roof of mouth development","24/3451","94/23210",0.00471587261759174,0.0218951228673902,0.0137127946157753,"Meox2/Csrnp1/Tiparp/Snai2/Wnt5a/Tbx2/Ift172/Tbx3/Tgfbr1/Wnt3a/Arid5b/Pygo2/Foxf2/Mef2c/Sox11/Gas1/Snai1/Sgpl1/Bnc2/Lrrc32/Osr1/Dhrs3/Fzd2/Fras1",24
"GO:0007229","integrin-mediated signaling pathway","23/3451","89/23210",0.00476909869542309,0.0221212733467806,0.0138544314129251,"Plek/Itga8/Itgb6/Timp1/Itgb5/Itgav/Lims2/Itga1/Col3a1/Nrp1/Bcar1/Itga10/Itga5/Tspan32/Ptpn11/Itgb7/Vav3/Lama5/Pram1/Itga4/Thy1/Lama3/Sema7a",23
"GO:0097327","response to antineoplastic agent","20/3451","74/23210",0.00477174673650393,0.0221212733467806,0.0138544314129251,"Hmox1/Egr1/Zc3h12a/Rnf4/Fbxo32/Smyd3/Fibin/Gdnf/Cdk4/Rps6kb1/Map4k1/Tfap4/Nr3c1/Larp1/Fancb/Eif4ebp1/Ddit4/Pck1/Recql5/Tgfb1",20
"GO:0008584","male gonad development","29/3451","120/23210",0.00480220117669016,0.0222355734383772,0.0139260169294861,"Icam1/Gja1/Ccnd1/Wnt5a/Nup210l/Cftr/Eif2s2/Rec8/Patz1/Nupr1/Tgfbr1/Adrm1/Jmjd1c/Sf1/Arid5b/Lrrc6/Il1a/Lrp2/Kdr/Ar/Abcb1a/Safb2/Ago4/Sgpl1/Esr2/Bcl2l1/Ubb/Sfrp2/Wt1",29
"GO:0006360","transcription by RNA polymerase I","15/3451","50/23210",0.00481800765353014,0.0222355734383772,0.0139260169294861,"Atf4/Ppp1r15a/Rasl11a/Bnc1/Pwp1/Heatr1/Wdr43/Polr2l/Ippk/Wdr75/Rrn3/Lipe/Dhx33/Znrd1/Taf1b",15
"GO:0010332","response to gamma radiation","15/3451","50/23210",0.00481800765353014,0.0222355734383772,0.0139260169294861,"Myc/Cdkn1a/Egr1/Mdm2/Rnf4/Atm/Prkdc/Ddias/Sod2/Apobec1/Dcun1d3/H2afx/Bcl2l1/Trp53/Pml",15
"GO:0032715","negative regulation of interleukin-6 production","15/3451","50/23210",0.00481800765353014,0.0222355734383772,0.0139260169294861,"Tnfaip3/Zc3h12a/Klf2/Tnf/Tlr4/Ptpn22/Bank1/Nlrp12/Socs5/Havcr2/Cd84/Il27ra/Gas6/Cd200r1/Arrb1",15
"GO:0045124","regulation of bone resorption","15/3451","50/23210",0.00481800765353014,0.0222355734383772,0.0139260169294861,"Ptger4/Pdk4/Il6/Egfr/P2rx7/Ceacam1/Itgav/S1pr1/Fcgr4/Tmem64/Spp1/Ubash3b/Idua/Ltbp3/Tnfrsf11b",15
"GO:0071622","regulation of granulocyte chemotaxis","15/3451","50/23210",0.00481800765353014,0.0222355734383772,0.0139260169294861,"Thbs1/Akirin1/Ccl2/Cxcr2/Mapk3/Slit2/Edn1/Rarres2/Cx3cl1/Il1b/Cmklr1/C5ar1/Ednra/Jam3/Dapk2",15
"GO:0040036","regulation of fibroblast growth factor receptor signaling pathway","11/3451","32/23210",0.00483929752240649,0.0222672594641282,0.0139458617125433,"Thbs1/Spry4/Wnt5a/Fuz/Spry2/Fgfbp1/Apln/Hhip/Prkd2/Sulf1/Shisa2",11
"GO:0051150","regulation of smooth muscle cell differentiation","11/3451","32/23210",0.00483929752240649,0.0222672594641282,0.0139458617125433,"Cth/Prdm6/Klf5/Zeb1/Kit/Fgfr2/Sirt1/Ankrd17/Sod2/Rbpms2/Tgfb1",11
"GO:0060669","embryonic placenta morphogenesis","11/3451","32/23210",0.00483929752240649,0.0222672594641282,0.0139458617125433,"Adm/Socs3/Fzd5/Ccn1/Erf/Zfp36l1/Fgfr2/St14/Bmp5/Itga4/Grhl2",11
"GO:2000191","regulation of fatty acid transport","11/3451","32/23210",0.00483929752240649,0.0222672594641282,0.0139458617125433,"Thbs1/Irs2/Eprs/P2rx7/Pla2r1/P2ry2/Map2k6/Il1a/Edn1/Il1b/Acsl4",11
"GO:0097553","calcium ion transmembrane import into cytosol","32/3451","136/23210",0.00488792030673964,0.0224742426612936,0.0140754941466171,"Ddit3/Tpcn2/Adrb1/P2rx7/Pawr/Aplnr/Itgav/Ero1l/Cemip/Nol3/Glp1r/Fasl/Plcb2/Bdkrb1/Cxcl10/Camk2d/Ramp3/Cx3cl1/Plce1/Cd19/Ubash3b/Ednra/Trpv6/Prkce/Thy1/Itpr2/Myo5a/Plcg1/Fyn/Jsrp1/Fgf2/Tgfb1",32
"GO:0031346","positive regulation of cell projection organization","90/3451","466/23210",0.00494280531560056,0.0227096896010665,0.0142229532655987,"Tnfrsf12a/Hsp90aa1/Lif/Srf/Nfe2l2/Hspa5/Il6/Wnt5a/Fuz/Ndel1/Sphk1/Sgk1/Nrg1/Skil/Ptk7/Dynll1/Adam17/Akirin1/P2rx7/Adamts1/P2ry2/Abl2/Plxnd1/F2rl1/Rp1/D16Ertd472e/Zmynd8/Hspb1/Kit/Cxcl12/Tgfbr1/Rtn4/Hdac4/Mapk6/Picalm/S100a9/Wnt3a/Lpar3/Numb/Shank2/Nedd4l/Nrp1/Palm/Smurf1/Sirt1/Vldlr/Dixdc1/Robo1/Plaa/Dvl3/Rreb1/Eif4g2/Mark4/Bcas3/Tiam1/Rrn3/Twf2/Baiap2/Plxna2/Plxnc1/Cx3cl1/Eef2k/Bmp5/Fam98a/Fzd4/Zmynd10/Nr3c1/Eps8l1/Dvl1/Dpysl3/Atf1/Robo2/Efemp1/Rgs2/Ret/Cdc42ep3/Rgma/Syt17/Dnm3/P2ry12/Lrp8/Sept9/Efna5/Ankrd1/Fyn/Cdc42ep1/Bcl11a/Anln/Sema7a/Mapt",90
"GO:0045861","negative regulation of proteolysis","70/3451","349/23210",0.00496004095035093,0.0227719352181539,0.0142619373520558,"Ptgs2/Chac1/Thbs1/Serpine1/Plaur/Siah2/Birc3/Il1r2/Serpina3m/Ddx3x/Il6/Serpina3n/Hsp90ab1/Mdm2/Timp1/Nr4a1/Dnajb2/Csnk2a2/Cd46/Pi15/Rffl/Birc2/Picalm/Hfe/Usp14/Rps6ka3/Serpinc1/Tmem98/Serpinh1/Nol3/Erlec1/Fnip1/Stfa1/Rybp/Serpinb8/Cd44/Fcmr/Lrrk2/Usp7/Ube2g2/Cst7/Alad/Usp47/Gapdh/N4bp1/Senp1/Mrtfa/Mmp9/Gas1/Serpina3i/Lxn/Sfn/Trim21/Ube2j1/Park7/Uchl5/Igf1/Rpl11/Gas6/Wfdc2/Gpc3/Prkcg/Trp53/March7/Serpina9/Pml/Sfrp2/Anxa8/Arrb1/Serpinb1b",70
"GO:0003298","physiological muscle hypertrophy","13/3451","41/23210",0.0050234525013281,0.0230117353083836,0.014412122825144,"Adrb1/Map2k4/Adra1a/Ctdp1/Sirt1/Edn1/Pdlim5/Camk2d/Col14a1/Nr3c1/Rgs4/Rgs2/Igf1",13
"GO:0003301","physiological cardiac muscle hypertrophy","13/3451","41/23210",0.0050234525013281,0.0230117353083836,0.014412122825144,"Adrb1/Map2k4/Adra1a/Ctdp1/Sirt1/Edn1/Pdlim5/Camk2d/Col14a1/Nr3c1/Rgs4/Rgs2/Igf1",13
"GO:0061049","cell growth involved in cardiac muscle cell development","13/3451","41/23210",0.0050234525013281,0.0230117353083836,0.014412122825144,"Adrb1/Map2k4/Adra1a/Ctdp1/Sirt1/Edn1/Pdlim5/Camk2d/Col14a1/Nr3c1/Rgs4/Rgs2/Igf1",13
"GO:0010823","negative regulation of mitochondrion organization","16/3451","55/23210",0.00511277293212588,0.0233862021154647,0.0146466493197899,"Gclc/Bag3/Ier3/Fnip2/Lmna/Nol3/Fnip1/Lrrk2/Htra2/Bnip3/Tspo/Bcl2l1/Igf1/Higd1a/Trp53/Mapt",16
"GO:0032655","regulation of interleukin-12 production","16/3451","55/23210",0.00511277293212588,0.0233862021154647,0.0146466493197899,"Thbs1/Rela/Tlr2/Rel/Hspd1/Tnfsf9/Tlr4/Irf1/Unc93b1/Tlr6/Cmklr1/Lilra5/Acp5/H2-M3/Ltb/Tigit",16
"GO:0048872","homeostasis of number of cells","64/3451","315/23210",0.00518972230947603,0.0237206034500477,0.0148560830301258,"Slc7a11/Tnfaip3/Flt3l/Hmox1/Ptpn2/Stat3/Bcl10/Zfp36/Ahr/Srf/Anxa1/Flvcr1/Jmjd6/Il6/Myb/Hspa9/Skil/Adam17/P2rx7/Klf2/Gcnt4/Ceacam1/Ccl2/Prdx1/Kit/Cxcr2/Hoxa5/Hcar2/Ampd3/Zfp36l1/Cebpg/Card11/Chst3/Tnfsf13b/Cd44/Hif1a/Ccnb2/Slc40a1/Rrn3/Mef2c/Col14a1/Ptpn11/Axin1/Senp1/Itpkb/Fas/Ada/Mafb/Cdh2/Gas2l1/Pik3cd/Jam3/Dock10/Stat1/Pmaip1/Polb/Lgr4/Smo/Spi1/Thra/Rac3/Mir150/Il7r/Tgfb1",64
"GO:0001759","organ induction","10/3451","28/23210",0.00522877615379567,0.0238285555348253,0.0149236928250497,"Gata5/Fgfr4/Wnt2/Wnt3a/Bmp2/Robo1/Gdnf/Ar/Robo2/Fgf2",10
"GO:0060039","pericardium development","10/3451","28/23210",0.00522877615379567,0.0238285555348253,0.0149236928250497,"Wnt5a/Heg1/Dll4/Bmp2/Flrt3/Bmp5/Smad3/Tbx5/Itga4/Wt1",10
"GO:0072539","T-helper 17 cell differentiation","10/3451","28/23210",0.00522877615379567,0.0238285555348253,0.0149236928250497,"Stat3/Nfkbiz/Il6/Zc3h12a/Rorc/Nlrp3/Batf/Slamf6/Smad7/Tgfb1",10
"GO:0086005","ventricular cardiac muscle cell action potential","10/3451","28/23210",0.00522877615379567,0.0238285555348253,0.0149236928250497,"Kcne4/Scn3b/Nedd4l/Kcnj8/Kcne2/Gpd1l/Kcnq1/Kcne3/Cacna1c/Dsp",10
"GO:0002739","regulation of cytokine secretion involved in immune response","7/3451","16/23210",0.0052974560662769,0.0239998468153044,0.0150309716086816,"Wnt5a/F2rl1/Tnf/Tek/Mapk3/Angpt1/Tnfrsf14",7
"GO:0006534","cysteine metabolic process","7/3451","16/23210",0.0052974560662769,0.0239998468153044,0.0150309716086816,"Slc7a11/Gclc/Cth/Ahcyl2/Gclm/Tst/Mpst",7
"GO:0042359","vitamin D metabolic process","7/3451","16/23210",0.0052974560662769,0.0239998468153044,0.0150309716086816,"Snai2/Fgfr4/Cyp27a1/Tnf/Fgf23/Il1b/Snai1",7
"GO:0043518","negative regulation of DNA damage response, signal transduction by p53 class mediator","7/3451","16/23210",0.0052974560662769,0.0239998468153044,0.0150309716086816,"Senp2/Snai2/Mdm2/Sirt1/Cd44/Snai1/March7",7
"GO:0044320","cellular response to leptin stimulus","7/3451","16/23210",0.0052974560662769,0.0239998468153044,0.0150309716086816,"Stat3/Nr4a3/Lepr/Pid1/Ugcg/Sirt1/Inhbb",7
"GO:0072672","neutrophil extravasation","7/3451","16/23210",0.0052974560662769,0.0239998468153044,0.0150309716086816,"Ptger4/Pawr/Jaml/Il1a/Il1r1/Cd99/Cd99l2",7
"GO:1904996","positive regulation of leukocyte adhesion to vascular endothelial cell","7/3451","16/23210",0.0052974560662769,0.0239998468153044,0.0150309716086816,"Icam1/Rela/Pawr/Tnf/Ptafr/Nfat5/Itga4",7
"GO:1905564","positive regulation of vascular endothelial cell proliferation","7/3451","16/23210",0.0052974560662769,0.0239998468153044,0.0150309716086816,"Stat3/Adam17/Apln/Igf1/Itga4/Plcg1/Fgf2",7
"GO:0016072","rRNA metabolic process","49/3451","230/23210",0.00530773118918962,0.0240287683968078,0.0150490850355631,"Utp4/Gtpbp4/Usp36/Ddx21/Top1/Tsr1/Pwp1/Exosc7/Nol10/Urb1/Heatr1/Wdr43/Riok2/Nop14/Nol9/Nob1/Rsl1d1/Ftsj3/Bysl/Ippk/Utp18/Mdn1/Sirt1/Eri1/Nol8/Nop2/Wdr75/Dhx37/Wdr12/Ddx18/Ddx27/Rpp25/Lsm6/Mrto4/Dis3/Gtf3c1/Rpl11/Utp3/Isg20/Esf1/Rpp40/Trp53/Dimt1/Taf1b/Rrp8/Imp3/Rps16/Snu13/Srfbp1",49
"GO:0090183","regulation of kidney development","17/3451","60/23210",0.00533033964467635,0.0241134412497263,0.0151021151760485,"Myc/Lif/Tacstd2/Egr1/Prkx/Fat4/Gdnf/Mmp9/Adipoq/Pdgfd/Ret/Ednra/Lgr4/Smo/Osr1/Wt1/Tgfb1",17
"GO:0009132","nucleoside diphosphate metabolic process","29/3451","121/23210",0.00543793318103794,0.0245462261644074,0.0153731659796348,"Myc/Stat3/Nudt7/Ier3/P2rx7/Ak9/Nupr1/Hdac4/Eif6/Ampd3/Cmpk2/Foxk2/Ak3/Ak1/Hif1a/Ldha/Jmjd8/Dtymk/Entpd3/Gapdh/Hk2/Zbtb20/Galt/Pfkfb2/Igf1/Trp53/Ddit4/Pgk1/Entpd5",29
"GO:0046546","development of primary male sexual characteristics","29/3451","121/23210",0.00543793318103794,0.0245462261644074,0.0153731659796348,"Icam1/Gja1/Ccnd1/Wnt5a/Nup210l/Cftr/Eif2s2/Rec8/Patz1/Nupr1/Tgfbr1/Adrm1/Jmjd1c/Sf1/Arid5b/Lrrc6/Il1a/Lrp2/Kdr/Ar/Abcb1a/Safb2/Ago4/Sgpl1/Esr2/Bcl2l1/Ubb/Sfrp2/Wt1",29
"GO:1900180","regulation of protein localization to nucleus","29/3451","121/23210",0.00543793318103794,0.0245462261644074,0.0153731659796348,"Ptgs2/Sesn2/Bag3/Lif/Nmd3/Zc3h12a/Xbp1/Fbxo4/Nup54/Tek/Angpt1/Ptpn22/Epm2a/Lmna/Tmem98/Sirt1/Gbp4/Pinx1/Ppp2ca/Ran/Pik3r2/Park7/Hyal2/Dmap1/Smo/Fyn/Parp9/Cdk5rap3/Tgfb1",29
"GO:0007623","circadian rhythm","45/3451","208/23210",0.00547614542569216,0.0247006559559161,0.0154698845057806,"Nfil3/Atf4/Noct/Ptger4/Mat2a/Arntl/Siah2/Ahr/Per3/Egr1/Lepr/Dbp/Top1/Il6/Crem/Clock/Rock2/Relb/Id1/Fbxw11/Npas2/Prkg2/Nr1d2/Cry2/Cry1/Btbd9/Atf5/Rorc/Prkdc/Sirt1/Usp2/Bhlhe41/Nr1d1/Usp7/Fas/Ada/Kcna2/Igf1/Prkcg/Bhlhe40/Trp53/Nampt/Lgr4/Mapk8/Pml",45
"GO:1903793","positive regulation of anion transport","18/3451","65/23210",0.00548055361366026,0.0247024953024468,0.0154710364783617,"Atf4/Cebpb/Cftr/P2rx7/Pla2r1/P2ry2/Slc36a2/Map2k6/Ptafr/Il1a/Edn1/Kmo/Fxyd1/Il1b/Abcb1a/Nr3c1/Avpr1a/Dtnbp1",18
"GO:0002456","T cell mediated immunity","32/3451","137/23210",0.00548806272996567,0.0247182985831787,0.0154809339858681,"Pvr/Icam1/Arid5a/Hspd1/Il6/Fzd5/P2rx7/Dusp22/Traf2/Cd46/Mill2/Il18r1/H2-T24/Hfe/Hspa8/Il18rap/Nectin2/Nlrp3/H2-Q10/Dpp4/Myo1g/Cd8a/Il1r1/Il1b/Stx11/Tap2/Spn/H2-M3/Jag1/Vsir/Smad7/Il7r",32
"GO:0051882","mitochondrial depolarization","9/3451","24/23210",0.00551054343746536,0.024752119553954,0.0155021158732115,"Gclc/Gclm/P2rx7/Mllt11/Lrrk2/Kdr/Oga/Tspo/Got1",9
"GO:0098869","cellular oxidant detoxification","9/3451","24/23210",0.00551054343746536,0.024752119553954,0.0155021158732115,"Gch1/Nfe2l2/Prdx1/Tnf/Szt2/Sod2/Park7/Ccs/Sod3",9
"GO:0006110","regulation of glycolytic process","14/3451","46/23210",0.00552053019696087,0.024752119553954,0.0155021158732115,"Myc/Stat3/Ier3/P2rx7/Nupr1/Hdac4/Eif6/Hif1a/Jmjd8/Zbtb20/Igf1/Trp53/Ddit4/Entpd5",14
"GO:0030811","regulation of nucleotide catabolic process","14/3451","46/23210",0.00552053019696087,0.024752119553954,0.0155021158732115,"Myc/Stat3/Ier3/P2rx7/Nupr1/Hdac4/Eif6/Hif1a/Jmjd8/Zbtb20/Igf1/Trp53/Ddit4/Entpd5",14
"GO:0035458","cellular response to interferon-beta","14/3451","46/23210",0.00552053019696087,0.024752119553954,0.0155021158732115,"Tmem173/Ifi205/Irf1/Gbp3/Gbp2/Ube2g2/Ifi207/Htra2/Ifi213/Gm4951/Mndal/Stat1/Gm5431/Ifi208",14
"GO:1990928","response to amino acid starvation","14/3451","46/23210",0.00552053019696087,0.024752119553954,0.0155021158732115,"Atf3/Cdkn1a/Atf4/Sesn2/Eif2s1/Mapk3/Seh1l/Szt2/Dapl1/Fas/Larp1/Eif4ebp1/Mapk8/Eif2ak2",14
"GO:0014031","mesenchymal cell development","23/3451","90/23210",0.00552363088993499,0.024752119553954,0.0155021158732115,"Hey1/Snai2/Mapk3/Nrp1/Sema3g/Hif1a/Hes1/Edn1/Gdnf/Sema4c/Sema4f/Sox11/Hey2/Lama5/Ret/Ednra/Kbtbd8/Ednrb/Smo/Sema3c/Jag1/Rdh10/Sema7a",23
"GO:0002313","mature B cell differentiation involved in immune response","8/3451","20/23210",0.00558503090036559,0.0249367793273735,0.0156177672701931,"Tnfaip3/Bcl3/Xbp1/Lgals1/Lfng/Mfng/Ada/Dock10",8
"GO:0002577","regulation of antigen processing and presentation","8/3451","20/23210",0.00558503090036559,0.0249367793273735,0.0156177672701931,"Thbs1/Fgl2/H2-Oa/Hfe/H2-Ab1/Tap2/Cd68/H2-Ob",8
"GO:0010869","regulation of receptor biosynthetic process","8/3451","20/23210",0.00558503090036559,0.0249367793273735,0.0156177672701931,"Itgav/Hoxa5/Cnpy2/Hif1a/Edn1/Nr1d1/Adipoq/Sec24a",8
"GO:0070498","interleukin-1-mediated signaling pathway","8/3451","20/23210",0.00558503090036559,0.0249367793273735,0.0156177672701931,"Il1r2/Egr1/Il6/Irak2/Mapk3/Il1a/Tnip2/Il1r1",8
"GO:1900409","positive regulation of cellular response to oxidative stress","8/3451","20/23210",0.00558503090036559,0.0249367793273735,0.0156177672701931,"Mcl1/Ripk1/Pawr/Tnf/Tlr4/Tlr6/Park7/Mmp3",8
"GO:1900182","positive regulation of protein localization to nucleus","20/3451","75/23210",0.00561598717175624,0.0250424557911556,0.0156839518562465,"Ptgs2/Sesn2/Bag3/Lif/Nmd3/Zc3h12a/Xbp1/Tek/Ptpn22/Pinx1/Ran/Pik3r2/Park7/Hyal2/Dmap1/Smo/Fyn/Parp9/Cdk5rap3/Tgfb1",20
"GO:0098739","import across plasma membrane","28/3451","116/23210",0.00561680992238876,0.0250424557911556,0.0156839518562465,"Slc7a11/Slc7a1/Atp1a2/Kcnj2/Adrb1/Slc3a2/Slc36a2/Pawr/Tnf/Slc39a14/Hfe/Slc9a9/Lrp2/Kcnj8/Ramp3/Kcne2/Atp1b1/Slc12a2/Rgs4/Rgs2/Slc12a6/Kcnk5/Slc12a5/Trpv6/Atp1b2/Fyn/Slc46a1/Slc9a4",28
"GO:0002753","cytoplasmic pattern recognition receptor signaling pathway","12/3451","37/23210",0.00565082214853803,0.0250854254257529,0.0157108635012514,"Tnfaip3/Rela/Tmem173/Nploc4/Tlr4/Ptpn22/Ankrd17/Ddx60/Dhx58/Nfkbia/Ifih1/Ddx58",12
"GO:0007435","salivary gland morphogenesis","12/3451","37/23210",0.00565082214853803,0.0250854254257529,0.0157108635012514,"Snai2/Il6/Fgf7/Egfr/Plxnd1/Nfib/Tnf/Nrp1/Fgfr2/Lama5/Polb/Sema3c",12
"GO:0016233","telomere capping","12/3451","37/23210",0.00565082214853803,0.0250854254257529,0.0157108635012514,"Nek2/Hnrnpa2b1/Mapk3/Atm/Prkdc/Pot1b/Terf2/Dclre1b/Pot1a/Smg6/Nbn/Dclre1a",12
"GO:0042092","type 2 immune response","12/3451","37/23210",0.00565082214853803,0.0250854254257529,0.0157108635012514,"Bcl3/Anxa1/Il6/Arg2/Nlrp3/Irf1/Batf/Il33/Il4ra/Hlx/Socs5/Il27ra",12
"GO:0048846","axon extension involved in axon guidance","12/3451","37/23210",0.00565082214853803,0.0250854254257529,0.0157108635012514,"Wnt5a/Cxcl12/Wnt3a/Slit2/Nrp1/Sema3g/Sema4c/Sema4f/Slit3/Smo/Sema3c/Sema7a",12
"GO:1902284","neuron projection extension involved in neuron projection guidance","12/3451","37/23210",0.00565082214853803,0.0250854254257529,0.0157108635012514,"Wnt5a/Cxcl12/Wnt3a/Slit2/Nrp1/Sema3g/Sema4c/Sema4f/Slit3/Smo/Sema3c/Sema7a",12
"GO:0030177","positive regulation of Wnt signaling pathway","31/3451","132/23210",0.00570524867099629,0.0253088437811797,0.0158507891842411,"Frat2/Tnfaip3/Arntl/Tlr2/Ddx3x/Wnt5a/Egfr/Ptk7/Abl2/Wnt3a/Col1a1/Fgfr2/Bmp2/Dixdc1/Atp6ap2/Frat1/Lrrk2/Atp6v1c2/Usp47/Vcp/Smad3/Adgra2/Sulf1/Wnt10b/Gpc3/Daam2/Lgr4/Thra/Lgr6/Fgf2/Sfrp2",31
"GO:0043543","protein acylation","49/3451","231/23210",0.0057859360728562,0.0256483526560568,0.0160634217188753,"Arntl/Jade3/Arid5a/Lif/Snai2/Zdhhc1/Clock/Fam161a/Sphk1/Naa16/Naa25/Xbp1/Taf7/Naa15/Morf4l2/Brd1/Abhd17c/Nupr1/Mapk3/Zdhhc5/Eid1/Ing3/Trim16/Nat8f3/Naa30/Sirt1/Kansl2/Porcn/Ing4/Brd4/Setd5/Chek1/Kansl3/Ing5/Zdhhc23/Msl2/Abhd17b/Park7/Klf15/Dmap1/Wdr5/Taf10/Spi1/Iws1/Mettl8/Pck1/Nat8f7/Arrb1/Tgfb1",49
"GO:0044282","small molecule catabolic process","63/3451","311/23210",0.00590226170873026,0.0261008939107655,0.0163468458091886,"Sesn2/Irs2/Abcd2/Gls/Cemip2/Hddc3/Hadh/Adhfe1/Mccc2/Ddo/Pgd/Cyp27a1/Lpin2/Arg2/Acat1/Hdc/Sardh/Bckdhb/Fgf23/Hacl1/Foxk2/Cemip/Bckdha/Acot2/Cd44/Ldha/Dhdh/Lipe/Pnkd/Acacb/Acox2/Kmo/Gstz1/Etfb/Galt/Pex7/Adipoq/Pipox/Slc25a17/Ces1d/Ada/Pfkfb2/Hyal2/Idua/Atp2b4/Ces1f/Pex2/Gusb/Trp53/Got1/Aass/Phyh/Hyal1/Pon3/Gcat/Acoxl/Fgf2/Lpin3/Pck1/Oxct1/Cyp26b1/Tgfb1/Cyp39a1",63
"GO:0001974","blood vessel remodeling","15/3451","51/23210",0.00590493097867845,0.0261008939107655,0.0163468458091886,"Gja1/Lif/Ahr/Mdm2/Angpt2/Ceacam1/Dll4/Nol3/Mef2c/Erg/Acvrl1/Igf1/Itga4/Sema3c/Jag1",15
"GO:0045912","negative regulation of carbohydrate metabolic process","15/3451","51/23210",0.00590493097867845,0.0261008939107655,0.0163468458091886,"Stat3/Plek/Lepr/Il6/Ier3/Midn/Nupr1/Hdac4/Cry1/Foxa2/Adipoq/Cox11/Trp53/Ddit4/Tgfb1",15
"GO:0060760","positive regulation of response to cytokine stimulus","15/3451","51/23210",0.00590493097867845,0.0261008939107655,0.0163468458091886,"Casp4/Tlr2/Wnt5a/Ripk1/Adam17/Traf2/Tlr4/Tbk1/Il1r1/Nlrc5/Ifih1/Cd300lf/Ddx58/Gas6/Parp9",15
"GO:0006364","rRNA processing","43/3451","198/23210",0.00606940573138486,0.0268087127262528,0.0167901488269769,"Utp4/Gtpbp4/Usp36/Ddx21/Tsr1/Exosc7/Nol10/Urb1/Heatr1/Wdr43/Riok2/Nop14/Nol9/Nob1/Rsl1d1/Ftsj3/Bysl/Utp18/Mdn1/Sirt1/Eri1/Nol8/Nop2/Wdr75/Dhx37/Wdr12/Ddx18/Ddx27/Rpp25/Lsm6/Mrto4/Dis3/Rpl11/Utp3/Isg20/Esf1/Rpp40/Dimt1/Rrp8/Imp3/Rps16/Snu13/Srfbp1",43
"GO:0042310","vasoconstriction","25/3451","101/23210",0.00611097273934614,0.0269730212047623,0.0168930543202722,"Adm/Ptgs2/Atp1a2/Icam1/Gja1/Ahr/Dusp5/Egfr/Smad6/Apln/Adra1a/Mmp2/Npy1r/Ptafr/Dock4/Hif1a/Edn1/Pde5a/Cysltr1/Cx3cl1/Avpr1a/Htr1b/Ednra/Ednrb/Cacna1c",25
"GO:0044773","mitotic DNA damage checkpoint","16/3451","56/23210",0.00618925059640994,0.0272600730619339,0.0170728333142204,"Cdkn1a/Ppp1r10/Ccnd1/Mdm2/Ier3/Atm/Donson/Prkdc/Cradd/Mbd4/Casp2/Dgkz/Trp53/Nbn/Pml/Cdk5rap3",16
